st,ad,theta,phi,m,p,t,ct,eta
0.9708333611488342,0.4697916805744171,16.30208396911621,46.875,4.96875,2.71875,24.84375,5.765147686004639,2.90468692779541
0.9700000286102295,0.4699999988079071,16.299999237060547,46.880001068115234,4.96999979019165,2.7200000286102295,24.84000015258789,5.85947847366333,2.796719551086426
0.9499211781469429,0.15999998614644564,25.050033658505004,32.08017760387526,3.2799999713897705,6.090000157529272,21.16002980162633,1.0531718730926514,4.019686698913574
0.949999988079071,0.1599999964237213,25.049911824490206,31.800676214371048,3.2799999713897705,6.0899986350874,21.09789207593341,1.5533939599990845,3.056128978729248
0.949999988080877,0.1600000045454408,25.050025111173127,32.07956891183784,3.2799999604798513,6.090000241767088,21.159809275211504,1.208527684211731,3.7755212783813477
0.949999988079071,0.1599999964237213,25.04991124506866,31.80045511506282,3.279999921103816,6.089998603071472,21.09788468059626,1.5357575416564941,3.070094585418701
0.949999988079071,0.1600000049335165,25.050514131722863,32.07956891183784,3.279999961410903,6.0899985657239375,21.160166439524517,1.2877291440963745,3.2571122646331787
